3_4,108.958457,34.2659,424.484877,46.621320,53
3_4,108.957859,34.265885,401.260555,42.829213,53
3_4,108.95747,34.265873,404.929688,48.976183,53
3_4,108.956592,34.265856,415.409647,44.708051,53
3_4,108.955745,34.265828,419.916236,49.531483,53
3_4,108.955346,34.265825,404.237167,41.049330,53
3_4,108.954887,34.26581,426.443688,43.314868,53
4,108.954896,34.265792,406.272598,47.744607,52
4_5,108.954886,34.265809,406.271642,43.980938,51
4_5,108.954716,34.265808,413.554027,41.247113,51
4_5,108.954378,34.265794,422.383481,48.361289,51
4_5,108.954218,34.265793,397.446263,41.862758,51
4_5,108.954139,34.265782,403.902905,49.973163,51
4_5,108.954138,34.265782,398.727265,42.760615,51
4_5,108.954019,34.265781,421.757673,43.949300,51
4_5,108.953959,34.26579,403.970942,41.824488,51
4_5,108.953929,34.2658,418.449764,45.327370,51
4_5,108.953869,34.265899,412.626711,46.297856,51
4_5,108.953829,34.265959,399.426181,40.748615,51
4_5,108.95378,34.265998,406.213534,49.901168,51
4_5,108.95373,34.266038,420.417341,47.825163,51
4_5,108.9537,34.266047,424.873828,42.336189,51
4_5,108.95368,34.266057,416.398182,47.772681,51
4_5,108.953621,34.266076,402.831353,40.295105,51
4_5,108.953551,34.266096,406.324053,43.004572,51
4_5,108.953481,34.266105,419.932181,43.926887,51
4_5,108.953372,34.266104,415.000600,41.636234,51
4_5,108.953352,34.266094,415.882154,41.164424,51
4_5,108.953312,34.266083,412.707637,47.331321,51
4_5,108.953262,34.266073,404.563680,44.703818,51
4_5,108.953163,34.266022,402.049354,49.323257,51
4_5,108.953093,34.265971,398.180762,46.960817,51
4_5,108.953033,34.265921,400.429803,49.854753,51
4_5,108.952994,34.26586,409.837439,40.093535,51
4_5,108.952964,34.2658,424.124358,42.899240,51
4_5,108.952944,34.26576,405.286332,47.899176,51
4_5,108.952944,34.26574,402.313131,41.255861,51
4_5,108.952934,34.26568,397.081080,40.114828,51
4_5,108.952935,34.26563,401.279791,48.658741,51
4_5,108.952944,34.26559,423.581235,40.738933,51
4_5,108.952965,34.26552,408.758237,45.497773,51
4_5,108.952974,34.265501,401.820227,40.223829,51
4_5,108.952984,34.265481,421.281897,42.555870,51
4_5,108.953004,34.265461,418.591410,40.718955,51
4_5,108.953044,34.265412,410.367721,45.199757,51
4_5,108.953084,34.265382,399.998708,42.059321,51
4_5,108.953174,34.265323,398.082676,40.229837,51
4_5,108.953323,34.265275,398.989966,48.493976,51
4_5,108.953321,34.265273,399.193537,47.311865,51
4_5,108.953351,34.265214,420.004760,41.472954,51
4_5,108.953371,34.265164,421.552652,49.208638,51
4_5,108.953371,34.265114,418.013911,43.391291,51
4_5,108.953371,34.265054,424.509256,47.965412,51
4_5,108.953372,34.264954,417.976469,41.506781,51
4_5,108.953372,34.264545,420.170887,42.832194,51
4_5,108.953372,34.264385,410.761048,47.849838,51
4_5,108.953373,34.263705,409.096316,41.173679,51
4_5,108.953373,34.263485,416.145844,48.371235,51
4_5,108.953374,34.262345,411.593847,41.030189,51
4_5,108.953375,34.261736,415.758808,42.993544,51
4_5,108.953375,34.261586,400.861145,45.423212,51
4_5,108.953375,34.261416,406.331902,45.281682,51
4_5,108.953376,34.261026,424.483009,49.623033,51
4_5,108.953366,34.260486,398.412656,47.172728,51
4_5,108.953367,34.260157,418.118961,43.013447,51
4_5,108.953367,34.260067,416.639233,45.762341,51
4_5,108.953367,34.259987,411.920244,44.316332,51
4_5,108.953367,34.259307,417.598708,47.827986,51
4_5,108.953367,34.259267,397.319291,43.489272,51
4_5,108.953358,34.259167,419.522937,47.567155,51
4_5,108.953358,34.259127,419.214331,45.162795,51
4_5,108.953338,34.259057,420.297659,43.526194,51
4_5,108.953318,34.259017,401.708364,46.547144,51
4_5,108.953318,34.259015,406.745668,42.029607,51
4_5,108.953238,34.258994,399.592566,41.564974,51
4_5,108.953178,34.258984,397.340501,43.723649,51
4_5,108.953089,34.258953,401.110816,49.252959,51
4_5,108.953019,34.258912,410.636603,47.581381,51
4_5,108.952949,34.258861,416.044694,42.497780,51
4_5,108.95286,34.258771,422.245061,43.537420,51
4_5,108.95281,34.2587,412.873574,47.264611,51
4_5,108.952761,34.25862,410.848527,44.693280,51
4_5,108.952751,34.258539,416.602070,41.011522,51
4_5,108.952751,34.25851,422.951382,42.945886,51
4_5,108.952751,34.25849,418.650804,40.853415,51
4_5,108.952751,34.25843,424.883688,45.663769,51
4_5,108.952741,34.25836,412.049755,49.358758,51
4_5,108.952741,34.25829,409.437575,44.992207,51
4_5,108.952741,34.25814,397.314896,45.399623,51
4_5,108.952732,34.25794,418.605122,44.841596,51
4_5,108.952732,34.25781,409.635327,42.814859,51
4_5,108.952732,34.25772,402.478344,43.189331,51
4_5,108.952713,34.25691,418.066024,42.846602,51
4_5,108.952673,34.2563,406.517538,45.651997,51
4_5,108.952672,34.256299,425.099316,45.140085,51
4_5,108.952294,34.256284,414.642834,43.581698,51
4_5,108.951915,34.25628,400.284510,45.966441,51
4_5,108.951567,34.256306,409.248795,47.063539,51
4_5,108.951387,34.256364,408.692023,42.035114,51
4_5,108.951308,34.256403,410.534135,49.851473,51
4_5,108.951138,34.256511,399.504965,49.152524,51
4_5,108.950869,34.256717,400.949416,46.443701,51
4_5,108.9508,34.256756,399.261515,47.585038,51
4_5,108.95065,34.256844,397.128540,46.545858,51
4_5,108.95061,34.256864,410.293168,45.408054,51
4_5,108.950531,34.256893,420.771298,43.751654,51
4_5,108.950501,34.256912,413.382547,40.189405,51
4_5,108.950252,34.257059,418.442932,41.887296,51
4_5,108.950232,34.257069,420.141534,46.755271,51
4_5,108.950063,34.257137,405.769498,43.325828,51
4_5,108.949874,34.257174,415.240853,42.042671,51
4_5,108.949754,34.257173,414.668548,40.657377,51
5,108.949771,34.257169,423.594119,48.851395,50
5_6,108.949753,34.257173,425.155167,44.843885,49
5_6,108.949673,34.257181,411.846493,48.739680,49
5_6,108.949374,34.257188,424.884593,42.905140,49
5_6,108.949205,34.257185,406.696994,44.043896,49
5_6,108.947533,34.257162,408.496548,44.836254,49
5_6,108.947373,34.25722,414.238879,41.120342,49
5_6,108.947304,34.257219,411.261365,49.446720,49
5_6,108.946627,34.257209,417.332772,42.079025,49
5_6,108.94608,34.257201,404.595429,47.979257,49
5_6,108.945811,34.257197,405.633809,40.671768,49
5_6,108.945742,34.257196,415.091024,42.006192,49
5_6,108.945672,34.257195,398.291182,44.886844,49
5_6,108.945533,34.257193,414.144670,44.199161,49
5_6,108.945533,34.257143,410.203807,40.706726,49
5_6,108.945533,34.257003,400.692749,48.749290,49
5_6,108.945533,34.256943,418.411833,49.314698,49
5_6,108.945532,34.256942,421.804633,48.169467,49
5_6,108.945542,34.256403,403.210378,47.010460,49
5_6,108.945542,34.256153,406.992927,48.600010,49
5_6,108.945543,34.255723,420.867704,45.612994,49
6,108.945536,34.255733,415.101991,43.910175,48
6_7,108.945543,34.255683,405.497452,48.797028,47
6_7,108.945543,34.255593,398.546424,43.604859,47
6_7,108.945544,34.254643,403.650248,44.310068,47
6_7,108.945544,34.254563,399.797419,48.740204,47
6_7,108.945514,34.254223,401.680559,47.486919,47
6_7,108.945515,34.253923,405.306942,44.607032,47
6_7,108.945505,34.253533,422.225208,44.696265,47
6_7,108.945505,34.253413,410.630532,42.855607,47
6_7,108.945506,34.252903,397.137882,49.117265,47
6_7,108.945496,34.252514,420.109603,43.039498,47
6_7,108.945496,34.252444,400.014555,47.539814,47
6_7,108.945487,34.251254,405.561346,48.338832,47
6_7,108.945478,34.250954,418.002150,43.814009,47
6_7,108.945478,34.250714,422.905603,44.928210,47
7,108.945482,34.250720,401.299766,42.525729,46
7_8,108.945477,34.250713,406.944825,43.171412,45
7_8,108.945477,34.250383,404.083905,46.384910,45
7_8,108.945468,34.249623,425.873618,46.753593,45
7_8,108.945468,34.249003,421.744937,44.734761,44
7_8,108.945479,34.248334,408.366629,45.091268,44
7_8,108.945479,34.248294,412.574477,45.500395,44
7_8,108.945479,34.248254,405.464663,47.592878,44
8,108.945486,34.248266,398.499561,44.712151,43
8_9,108.945479,34.248253,397.394037,47.123520,42
8_9,108.945489,34.247724,403.889313,46.157474,42
8_9,108.945489,34.247464,417.670192,40.085010,42
8_9,108.945489,34.247384,411.851416,41.708055,42
8_9,108.945419,34.247383,402.874499,45.011874,42
8_9,108.944245,34.247354,397.006095,49.362910,42
8_9,108.943529,34.247333,411.425620,49.145437,42
8_9,108.94327,34.247329,413.377885,44.704590,42
8_9,108.943241,34.247329,410.078839,42.045214,42
8_9,108.942763,34.247311,423.563134,43.415903,42
8_9,108.942345,34.247304,424.058975,45.640521,42
8_9,108.94148,34.24728,399.381652,45.087629,42
8_9,108.941291,34.247277,419.725453,41.537356,42
8_9,108.940873,34.24727,424.017595,45.534340,41
8_9,108.93966,34.24725,420.597037,40.547829,41
8_9,108.938824,34.247225,409.655888,48.635342,41
8_9,108.938824,34.247305,402.639612,44.690076,41
8_9,108.938765,34.247304,417.847138,48.846374,41
8_9,108.938616,34.247302,415.493110,47.085304,41
8_9,108.938546,34.247301,404.154327,41.320361,41
8_9,108.938545,34.2473,415.739765,44.498104,41
8_9,108.937948,34.24729,417.785089,45.161909,41
8_9,108.937919,34.247289,398.094759,43.513203,41
9,108.937927,34.247281,419.586201,41.710211,40
9_10,108.937918,34.247289,411.004988,46.181768,39
9_10,108.937053,34.247274,403.404808,43.591145,39
9_10,108.936307,34.247262,398.941524,47.994315,39
9_10,108.936138,34.247259,403.388104,45.807683,38
9_10,108.93588,34.247244,421.032049,48.612152,38
9_10,108.935611,34.24724,424.395665,49.715232,38
9_10,108.935353,34.247235,410.569856,40.648928,37
9_10,108.934746,34.247225,415.063662,48.637083,37
9_10,108.933901,34.247211,408.132385,48.327053,37
9_10,108.933284,34.24719,405.107255,44.869854,37
9_10,108.932956,34.247185,401.412587,47.568285,36
9_10,108.93214,34.247171,415.804634,46.520285,36
9_10,108.932021,34.247169,402.319251,48.879334,36
9_10,108.931335,34.247148,409.004328,48.268702,36
9_10,108.930967,34.247132,419.085707,41.159590,36
10,108.930974,34.247128,414.319124,44.089328,35
10_11,108.930965,34.247131,406.221491,41.616709,34
10_11,108.93002,34.247096,416.211854,44.793913,34
10_11,108.929961,34.247095,416.545833,41.724720,34
10_11,108.929861,34.247103,415.455508,42.035053,33
10_11,108.929792,34.247102,398.434021,41.826866,33
10_11,108.928847,34.247087,405.337578,47.175897,33
10_11,108.927911,34.247072,415.289365,44.057417,32
10_11,108.927444,34.247065,411.990921,44.188789,32
10_11,108.927384,34.247065,403.405922,45.732502,32
10_11,108.926777,34.247055,416.583949,49.810630,31
10_11,108.925692,34.24704,409.847453,49.318465,31
10_11,108.925593,34.247038,426.286895,48.545673,31
10_11,108.925483,34.247037,413.903788,44.676594,31
10_11,108.925025,34.24703,398.161434,46.269122,31
10_11,108.924319,34.24701,411.694069,42.896244,31
11,108.924327,34.247001,425.073119,47.958976,30
11_12,108.924317,34.247009,413.152908,42.733771,29
11_12,108.923421,34.246997,403.372964,45.257235,29
11_12,108.922943,34.246991,424.374055,45.635366,29
11_12,108.921898,34.246968,415.997990,46.371504,29
11_12,108.920373,34.24695,399.311114,43.992020,29
11_12,108.918948,34.246945,415.422316,44.756305,29
12,108.918959,34.246941,416.721234,41.120373,28
12_13,108.918948,34.246944,411.468703,43.743264,27
12_13,108.91827,34.246947,414.344948,40.031293,27
12_13,108.91821,34.246857,426.757522,43.508045,27
12_13,108.918111,34.246876,404.762108,43.917277,27
12_13,108.917921,34.246934,399.166802,45.828075,27
12_13,108.917692,34.247002,425.270774,40.564309,27
12_13,108.917582,34.247111,401.368676,46.877848,27
12_13,108.917542,34.24714,424.068335,48.275177,27
12_13,108.917483,34.24717,405.791447,49.797034,27
12_13,108.917353,34.247199,416.366934,45.667911,27
12_13,108.917273,34.247208,407.768018,49.735277,27
12_13,108.917204,34.247207,401.121689,45.783122,27
12_13,108.917144,34.247197,413.196625,49.437319,27
12_13,108.917054,34.247176,412.099564,41.563554,27
12_13,108.916965,34.247135,412.114174,44.921823,27
12_13,108.916915,34.247105,402.862134,40.903254,27
12_13,108.916845,34.247035,409.294748,46.786214,27
12_13,108.916805,34.246984,420.492355,46.607794,27
12_13,108.916776,34.246934,401.348833,42.831630,27
12_13,108.916746,34.246864,408.744675,42.289725,27
12_13,108.916736,34.246794,404.431462,40.466828,27
12_13,108.916726,34.246684,407.292988,40.807078,27
12_13,108.916725,34.246683,400.066596,44.903787,27
12_13,108.916725,34.246533,419.708759,41.212031,26
12_13,108.916715,34.246353,426.115857,41.326512,26
12_13,108.916685,34.246013,418.611630,45.088927,26
12_13,108.916675,34.245943,408.184621,42.982892,26
12_13,108.916666,34.245903,412.950888,44.098719,26
12_13,108.916636,34.245853,406.366663,47.363893,26
12_13,108.916417,34.245421,409.888819,46.528526,26
12_13,108.916357,34.245311,398.875431,41.832395,26
12_13,108.916317,34.245231,426.856952,43.640230,26
12_13,108.916237,34.24509,411.631981,49.337390,26
12_13,108.916158,34.244959,418.050245,43.987112,26
12_13,108.916078,34.244829,403.766395,41.364150,26
12_13,108.916077,34.244828,413.802272,44.640335,26
12_13,108.915579,34.244044,418.494536,46.857592,26
12_13,108.91542,34.243803,397.136007,40.878897,26
12_13,108.91526,34.243552,425.006740,43.231971,26
12_13,108.915131,34.243361,410.452165,40.602787,26
12_13,108.914812,34.242879,401.098231,45.803172,26
12_13,108.914672,34.242668,415.302280,49.727980,26
12_13,108.914203,34.241955,408.574198,40.440124,26
12_13,108.914014,34.241674,402.854934,42.245086,26
13,108.914041,34.241674,410.086969,46.062285,25
13_14,108.914013,34.241673,417.791536,46.232172,24
13_14,108.913844,34.241412,419.806691,46.554495,24
13_14,108.913634,34.241101,415.812823,40.611514,24
13_14,108.913245,34.240509,423.302111,46.480765,23
13_14,108.912946,34.240057,417.662701,46.908034,22
13_14,108.912886,34.239967,424.910806,46.678515,21
13_14,108.912238,34.238974,413.849200,40.845725,21
14,108.912253,34.238977,409.492451,44.475252,20
14_15,108.912237,34.238973,424.212483,46.165263,19
14_15,108.912027,34.238652,416.339008,45.679249,19
14_15,108.911968,34.238562,412.762381,40.601300,19
14_15,108.911668,34.238101,419.547674,47.626068,19
14_15,108.911529,34.23789,399.742924,40.128532,19
14_15,108.911409,34.2377,401.311818,40.272021,19
14_15,108.91092,34.236948,399.099552,42.801442,19
14_15,108.91084,34.236838,425.089172,47.216806,19
14_15,108.91037,34.236106,398.470190,47.444933,19
14_15,108.910161,34.235776,411.216156,42.919041,18
14_15,108.909791,34.235195,403.204638,47.889631,18
14_15,108.909342,34.234514,403.626391,45.557691,18
14_15,108.908862,34.233763,404.064429,48.127572,18
15,108.908876,34.233762,425.244735,47.611272,17
15_16,108.908861,34.233762,406.147771,40.030218,16
15_16,108.908751,34.233591,406.351701,46.373938,16
15_16,108.908241,34.232851,425.841158,43.777814,16
15_16,108.908062,34.23255,397.815724,44.250279,16
15_16,108.907342,34.2314,416.943694,46.018788,16
15_16,108.907122,34.23105,398.625200,40.958408,16
15_16,108.906041,34.22934,412.642089,44.536227,16
15_16,108.906001,34.22929,402.951969,46.720150,16
15_16,108.905931,34.22932,400.915197,48.383146,16
15_16,108.905931,34.229319,400.489390,45.438063,15
15_16,108.905561,34.229489,418.809667,43.586081,15
15_16,108.905361,34.22958,419.768016,46.398945,15
15_16,108.904821,34.22982,397.269486,45.335298,15
15_16,108.904541,34.229941,424.357560,48.291378,15
16,108.904551,34.229946,424.735472,42.046796,14
16_17,108.90454,34.229941,419.653454,44.449489,13
16_17,108.90421,34.230102,405.266395,41.550804,13
16_17,108.90396,34.230212,408.727364,40.463414,13
16_17,108.90372,34.230313,421.639363,40.426619,13
16_17,108.90313,34.230584,404.621942,47.899130,13
16_17,108.902509,34.230877,403.212478,41.742010,13
16_17,108.902079,34.231078,397.757760,44.207785,13
16_17,108.901879,34.231169,408.706452,42.903332,12
16_17,108.901458,34.231321,424.708717,41.641745,12
16_17,108.901358,34.231361,408.825424,47.941874,12
16_17,108.901218,34.231412,414.282945,47.829337,11
16_17,108.901088,34.231433,423.167924,40.271328,11
16_17,108.900928,34.231433,415.644598,40.826957,11
17,108.900939,34.231430,411.400485,43.927226,10
17_18,108.900927,34.231434,412.937863,45.325192,9
17_18,108.900125,34.231438,407.528022,48.899798,9
17_18,108.898963,34.231435,408.513947,43.035920,8
17_18,108.897871,34.231443,408.204978,48.796263,8
17_18,108.89724,34.231438,411.868197,44.849749,7
18,108.897256,34.231430,397.255088,42.446616,6
18_19,108.897239,34.231438,401.298118,46.282366,5
18_19,108.896427,34.231435,406.438473,44.783999,5
18_19,108.896327,34.231435,407.691520,42.475929,5
18_19,108.896287,34.231436,402.632786,43.751226,5
18_19,108.896207,34.231437,402.361294,48.658074,5
18_19,108.896167,34.231437,403.723116,47.852558,5
18_19,108.895816,34.23144,407.308873,41.837699,5
18_19,108.894612,34.231442,404.736695,48.047545,5
18_19,108.894502,34.231443,405.700607,47.423221,5
18_19,108.89371,34.231471,405.511115,42.941796,5
18_19,108.893529,34.231413,399.427585,43.397009,5
18_19,108.892586,34.231453,403.490733,40.903387,4
18_19,108.891964,34.231461,417.995685,49.303392,4
19,108.891974,34.231468,408.033382,46.794065,3
19_20,108.891953,34.231471,398.949446,42.665405,2
19_20,108.891601,34.231475,403.672645,41.831957,2
19_20,108.891019,34.231472,416.388352,41.341721,2
19_20,108.889724,34.231459,421.975006,40.529414,2
19_20,108.889232,34.231455,411.977516,47.550775,1
20,108.889243,34.231445,409.114012,44.317328,0
